RBLBANK.NS,FEDERALBNK.NS,UNIONBANK.NS,INDIANB.NS,TVSMOTOR.NS,TATAMOTORS.NS,ESCORTS.NS,M&M.NS,TORNTPOWER.NS,PTC.NS,TRIL.NS,POWERGRID.NS,VINYLINDIA.NS,DEEPAKNTR.NS,PIDILITIND.NS,GEECEE.NS,WELENT.NS,VASCONEQ.NS,NITCO.NS,SOBHA.NS,UMANGDAIRY.NS,PARAGMILK.NS,JUBLFOOD.NS,TASTYBITE.NS,VIPIND.NS,SUPREMEIND.NS,TEXMOPIPES.NS,TAINWALCHM.NS,MIRCELECTR.NS,PGEL.NS,SALZERELEC.NS,BEL.NS
222.3999938965,59.3689994812,27.25,66.1348800659,471.9436035156,173.75,1384.5444335938,720.3916625977,298.0620117188,54.3499984741,10.8999996185,141.8362579346,97.8682174683,804.938659668,1527.9842529297,75.5500030518,79.8980178833,13.3000001907,19.75,307.3178710938,44.2970085144,109.5,2491.9936523438,11430.5078125,341.3999938965,1565.7858886719,20.8500003815,74.5500030518,8.1999998093,148.4499969482,115.8327713013,106.6328964233
223.8000030518,62.2952919006,28,66.4798431396,496.8010559082,180.3500061035,1400.91015625,713.9639892578,307.0500183105,54.6500015259,11,138.0687866211,97.9636077881,864.658203125,1536.9016113281,75,80.1932144165,14.6000003815,19.8999996185,307.2191162109,45.985458374,109.5500030518,2496.7358398438,11414.759765625,361.450012207,1605.6072998047,21.3999996185,72.75,8.1999998093,144.5500030518,123.7956619263,108.7870864868
225.6999969482,65.0727920532,28.8999996185,68.1553955078,497.4970703125,179.75,1370.8232421875,726.3742675781,308.2160949707,57.2000007629,13.1999998093,138.032913208,99.3944244385,863.8086547852,1545.3704833984,76.0999984741,81.3739700317,14.3999996185,21.7000007629,313.0483093262,50.5542106628,112.0999984741,2507.8676757813,11287.7724609375,362.6000061035,1697.9498291016,21.6000003815,72.75,8.3999996185,146.3500061035,130.5715332031,109.4725189209
225.75,64.5272140503,29.3999996185,67.1204910278,485.5654907227,183.6000061035,1414.9307861328,745.2122192383,306.0783691406,57.8499984741,15.8000001907,139.3246154785,104.259223938,839.8208618164,1593.8920898438,78.8499984741,82.2103500366,13.8500003815,23.8500003815,317.0003051758,47.82289505,111.0500030518,2530.0815429688,11168.78515625,363.1499938965,1694.5041503906,21.5,72.0500030518,8.6999998093,153.3000030518,138.1882019043,111.186088562
231.8000030518,65.0727920532,30.9500007629,71.8514556885,495.3096008301,184.8500061035,1403.7541503906,737.5485229492,315.2607421875,60.7000007629,17.3500003815,138.8222961426,125.101524353,846.9172363281,1609.1361083984,78.6999969482,83.7354888916,14.25,25,317.0496826172,49.3127059937,116.25,2539.5661621094,11206.5810546875,361.25,1590.5450439453,21.1499996185,72.4499969482,8.9499998093,159.6999969482,148.6240234375,112.6058959961
237.1999969482,65.4695739746,31.1499996185,72.048576355,495.2598876953,184.1499938965,1429.400390625,742.1962280273,313.851776123,59.5999984741,18.3500003815,139.4681396484,118.5674438477,844.6184082031,1600.8166503906,77.0999984741,87.326965332,13.6499996185,26.25,321.7426757813,48.5677986145,121.6500015259,2557.9362792969,11171.9853515625,359.6499938965,1637.1593017578,21.3500003815,72,8.8000001907,152.1499938965,134.083114624,113.3402862549
242.9499969482,65.8167648315,31.2999992371,73.083480835,507.9371948242,183.5500030518,1394.97265625,743.9267578125,315.0178222656,61.4000015259,18.0499992371,138.8581542969,117.3750915527,850.9652099609,1609.2855224609,78,89.7376785278,13.9499998093,27.5499992371,320.6558837891,54.0304336548,117.9499969482,2543.509765625,11247.0771484375,364.75,1671.4677734375,21.25,71.9000015259,9.1000003815,159.1000061035,133.3906860352,112.5569381714
237.3000030518,64.9735946655,33.8499984741,83.9745407104,504.9543151855,181.8000030518,1393.1264648438,745.6078491211,315.9408569336,61,17.7999992371,137.4946899414,113.3687896729,831.8249511719,1605.2503662109,79.1500015259,89.2948989868,13.5,28.1000003815,322.2367248535,54.0800933838,119.4499969482,2555.7397460938,11208.3310546875,359.6000061035,1643.8536376953,20.6000003815,69.8000030518,9.3500003815,158.75,127.7029190063,110.7944107056
236.8000030518,66.0647506714,33.9500007629,88.1634063721,495.1604614258,182.6999969482,1386.3406982422,746.5966796875,320.4591674805,61.5,17.2000007629,138.284072876,117.1843109131,859.0610351563,1614.6159667969,82.6500015259,89.8852767944,14.1499996185,26.7000007629,319.3221130371,53.0868873596,117.9499969482,2513.9580078125,11179.333984375,372,1700.0172119141,21,70.1999969482,9.25,162.8500061035,129.0877532959,114.5153045654
234.6999969482,64.9735946655,32.7000007629,84.8123168945,495.2598876953,177.6000061035,1368.9771728516,727.9565429688,314.8234558105,59.7999992371,18.8999996185,138.3199462891,114.6565322876,866.2074584961,1645.3031005859,82.6999969482,89.1473007202,14.8500003815,25.3999996185,315.0242919922,53.1365470886,116,2573.9602050781,10968.755859375,367.25,1698.5405273438,20.5,68.5,9.25,161.6000061035,127.0104827881,112.0183944702
235.5500030518,65.7175674438,33.1500015259,84.7137527466,481.4391784668,178.8500061035,1358.1998291016,719.4522094727,314.4347839355,61.5499992371,20.75,138.5711212158,114.0365066528,860.960144043,1632.5998535156,80.9499969482,90.2296600342,14.3000001907,24.8999996185,316.6051025391,52.2923240662,117.25,2643.8464355469,10932.009765625,366.3999938965,1672.4030761719,20.7000007629,73,9.6999998093,157.4499969482,128.2964172363,112.2631835938
234.8500061035,67.8502883911,33.8499984741,94.5206451416,484.8694458008,177.6499938965,1330.0089111328,703.7786254883,326.1921081543,61.75,22.7999992371,139.4322662354,112.1764297485,881.6494750977,1621.3413085938,81.8000030518,92.4435882568,14.9499998093,24.6499996185,316.012298584,57.7052955627,115.5999984741,2629.3698730469,11366.8642578125,365.5,1715.1778564453,21.8999996185,75.0500030518,10.6499996185,160.4499969482,128.6920928955,116.081993103
237.1000061035,66.8583221436,33.5,91.3173904419,481.2402954102,178.8999938965,1332.3540039063,709.9590454102,325.9005737305,63.0999984741,23.0499992371,138.3558349609,111.1748657227,880.6000366211,1614.5162353516,89.5999984741,91.3120269775,15,25.6000003815,318.037689209,54.6263580322,115.4499969482,2577.3547363281,11222.5791015625,362.549987793,1671.7138671875,22,73.25,11.6999998093,160.25,128.3953399658,115.7882385254
241.8000030518,67.2055130005,32.7999992371,91.0709838867,491.4815368652,182.5500030518,1337.443359375,723.8032226563,321.3822937012,62.9500007629,22.5,140.7957305908,114.084197998,909.78515625,1619.99609375,93.8499984741,89.6392822266,15.3000001907,25.6499996185,333.5493164063,56.0665092468,115.0999984741,2671.80078125,11292.5224609375,363.299987793,1696.3254394531,21.9500007629,83.75,12.25,164.8999938965,129.0382995605,115.6413574219
236.8000030518,66.5607299805,31.9500007629,89.2968673706,487.2557678223,181.6999969482,1327.2647705078,722.5177612305,317.1069335938,61.7000007629,22.25,142.3421173096,114.084197998,934.3225708008,1623.6826171875,93.3499984741,87.2777633667,15.6999998093,26.1499996185,334.3891601563,55.7188835144,117.4499969482,2800.4416503906,11178.234375,365.1000061035,1692.9290771484,21.6000003815,77.5999984741,12.8500003815,161.6000061035,127.6534576416,117.7955627441
227.6499938965,65.8167648315,31.1000003815,86.1428985596,486.3112182617,180.5500030518,1333.9506835938,725.4348754883,320.5563354492,60.7999992371,21.3500003815,142.7839508057,113.8934249878,922.1788330078,1725.4586181641,92,87.7205505371,15.3000001907,25.3500003815,329.3997192383,53.9311103821,116.0500030518,2753.767578125,11344.81640625,360.549987793,1713.8488769531,20.8500003815,74.6999969482,12.8000001907,158.3000030518,120.3829879761,118.7257843018
206.5500030518,59.9145812988,28.8500003815,77.2230682373,462.2491760254,164.5500030518,1244.7377929688,678.315246582,298.9365539551,56.5999984741,20.2999992371,136.5983581543,106.548538208,869.0559692383,1676.0401611328,84.4499969482,82.6039276123,14.5500001907,24.1000003815,305.3418579102,49.7099838257,106.5,2674.6962890625,12191.578125,336.6499938965,1663.6413574219,19.2999992371,72,12.1999998093,150.3999938965,120.1851577759,109.6193847656
208.4499969482,61.3033294678,29.0499992371,81.2640914917,462.2491760254,164.9499969482,1226.0770263672,687.3139038086,306.3698730469,57.0999984741,19.2999992371,140.1329803467,108.2655258179,881.5995483398,1712.4064941406,80.9499969482,83.4894943237,13.8500003815,23.0499992371,314.5796813965,49.8093070984,105.5,2704.1484375,12465.7490234375,328.700012207,1622.0478515625,18.9500007629,72.4000015259,11.6000003815,142.8999938965,121.0259552002,109.9131469727
221.1999969482,63.7336387634,29.6499996185,84.1223831177,480.7431335449,169.1999969482,1263.9475097656,703.580871582,316.3781433105,58.9000015259,20.25,139.8752593994,122.5260467529,907.3363647461,1726.2059326172,83.6500015259,85.2606430054,14.3000001907,24.2000007629,324.1632995605,51.5970802307,112.1500015259,2751.3215332031,12276.9697265625,344.950012207,1643.2629394531,20.7999992371,73.3000030518,12.1499996185,146.8500061035,122.0151367188,113.0465240479
220.3500061035,64.6760025024,29.8999996185,85.1572799683,477.0144958496,175.9499969482,1257.1119384766,702.9875488281,309.7221679688,58.0499992371,21.25,139.9120635986,119.0920791626,907.536315918,1725.5084228516,84.3000030518,83.5386962891,14.6999998093,25.3999996185,334.6855163574,53.2358665466,111.1999969482,2703.1000976563,12512.8447265625,350.450012207,1647.5454101563,21.0499992371,72.75,12.3000001907,149,121.2732543945,112.5079803467
229.1000061035,66.8583221436,30.5,87.1777954102,480.3454284668,186.3500061035,1239.9978027344,703.0369873047,311.1311035156,57.9000015259,20.8999996185,141.0534515381,119.3782424927,910.1849365234,1750.9150390625,87.1500015259,86.7365875244,14.8500003815,25.1000003815,350.0489196777,53.2358665466,112.1500015259,2721.0708007813,12486.1474609375,356.1000061035,1619.0451660156,20.7999992371,72.4000015259,12.1499996185,145.3999938965,121.2732543945,112.214225769
232.8000030518,66.8583221436,31.8999996185,87.0299530029,483.9745788574,183.4499969482,1266.2427978516,699.1803588867,308.1188964844,59.9500007629,20.7999992371,139.6911621094,118.0904998779,920.5795898438,1747.5772705078,85.5999984741,85.6050262451,15.25,25,352.0249328613,53.2855300903,112.5500030518,2698.7072753906,12203.0263671875,356.8999938965,1647.00390625,20.7999992371,72,11.9499998093,141.4499969482,128.3458709717,112.3611068726
232.5,66.709526062,31.9500007629,85.7979354858,483.7260131836,184.1499938965,1262.5006103516,712.6784667969,310.5480957031,59.9000015259,20.6499996185,140.0593414307,120.1413421631,927.376159668,1743.29296875,83.6999969482,84.0798721313,15.8999996185,25.6000003815,377.9105834961,53.0868873596,111.5,2677.791015625,12036.39453125,351.8500061035,1614.4674072266,20.7999992371,75.6500015259,12,142.1999969482,126.4169845581,112.0183944702
231.0500030518,66.1639480591,31.5499992371,84.4673461914,482.234588623,183.8500061035,1257.7604980469,712.5795288086,308.410369873,58.7000007629,20.2000007629,139.8016052246,120.3321228027,941.3689575195,1759.1846923828,87.5,85.1130447388,16.2000007629,25.3999996185,409.6748352051,63.6645355225,114.3499984741,2786.6140136719,11987.3994140625,364.5,1604.5737304688,21.75,75.75,12.25,140.3500061035,126.4169845581,117.4528427124
231.0500030518,67.5031051636,32.0999984741,87.0792312622,487.9518127441,186.5,1285.1031494141,724.297668457,311.7626647949,59.3499984741,19.9500007629,139.5438690186,120.6182785034,987.3454589844,1764.3157958984,87.3499984741,87.326965332,16.0499992371,26.1499996185,401.3756408691,63.018951416,114.8000030518,2788.2614746094,11965.6015625,365.799987793,1660.9832763672,23.75,78.3499984741,12.3000001907,137.8000030518,127.7523651123,123.7685699463
239.6000061035,69.9830093384,32.4000015259,87.4241943359,492.625,191.3000030518,1309.501953125,740.7623291016,310.9367675781,60.25,20.5499992371,138.770690918,120.6182785034,1033.5219726563,1778.4139404297,87.3000030518,86.0478057861,15.75,26.1499996185,396.8802490234,62.6216697693,114.0500030518,2742.8354492188,11489.1015625,372.6000061035,1695.931640625,23.0499992371,81,12.8999996185,134.3500061035,130.6209869385,128.5665588379
250.8500061035,71.7189483643,32.0499992371,86.5864257813,488.8963928223,193.1999969482,1310.4499511719,731.862487793,311.4711608887,60.3499984741,20.2999992371,138.4393005371,119.5213241577,1013.1823120117,1793.9569091797,86.4499969482,84.9654464722,15.8500003815,25.7999992371,411.0086364746,62.6216697693,113.0500030518,2771.1391601563,11687.380859375,384.200012207,1721.1339111328,25.3500003815,79.1999969482,13.5,132.1499938965,128.4942474365,128.7624053955
264.200012207,72.1157302856,31.8500003815,86.4878616333,485.366607666,195.3999938965,1291.6893310547,727.907043457,320.7507019043,60.2000007629,20.1499996185,144.4407958984,118.3289718628,1032.5723876953,1788.8256835938,84.5500030518,83.145111084,15.5500001907,25.6499996185,405.7228088379,61.4794845581,111.5999984741,2784.068359375,11734.2265625,382.1499938965,1729.5510253906,26.2000007629,79.8499984741,14.1499996185,138.75,130.8188171387,130.3780517578
269.299987793,75.0420227051,31.8999996185,86.0936126709,496.4530334473,196.75,1314.341796875,736.1146850586,322.6454467773,60.2000007629,19.4500007629,145.1035461426,117.7566375732,1058.9588623047,1762.4725341797,86.4000015259,84.4734649658,15.5,26.8999996185,437.0918884277,61.2808418274,113.0999984741,2857.3989257813,11605.189453125,376.6499938965,1763.0718994141,24.2999992371,78.3000030518,14.3000001907,145.6499938965,128.5437164307,129.0071868896
265.049987793,75.1412200928,31.7999992371,85.8472137451,510.4229125977,198.1499938965,1346.1750488281,761.9241943359,326.4349975586,60.5999984741,19.7000007629,149.8899993896,117.6135635376,1054.1114501953,1812.3891601563,89.5999984741,85.0146484375,15.25,28.2000007629,467.0777282715,66.1972122192,113.0999984741,2907.8666992188,11807.21875,377.5,1770.7507324219,24.7999992371,78.0999984741,14,152.75,129.13722229,129.349899292
255.9499969482,74.1988525391,31.3500003815,85.1572799683,518.6755981445,220.6499938965,1352.1124267578,780.3171386719,325.0746459961,60.4500007629,19.1499996185,149.8899993896,115.7058029175,1027.625,1826.4375,88.5,83.145111084,14.8000001907,26.7999992371,473.5985412598,66.1475524902,113.0500030518,2921.6940917969,11939.6552734375,369.700012207,1772.12890625,23.7000007629,75.5,13.3999996185,147.8000030518,126.4664382935,131.7978668213
257.5,75.587600708,33,90.4303283691,515.792175293,237.8000030518,1374.5653076172,771.1701049805,327.8925170898,60.8499984741,19.7999992371,150.0004577637,115.8011856079,1027.6748046875,1793.5084228516,90.5500030518,82.3579330444,14.6999998093,26.5,472.0177612305,65.6012954712,111.6999969482,2873.3728027344,12065.041015625,367.6000061035,1745.4008789063,24.1499996185,75.4000015259,13.8500003815,143.6000061035,126.9610366821,131.650970459
254.3999938965,74.1988525391,33.2000007629,88.7055053711,508.4343261719,242.6000061035,1361.5427246094,819.1302490234,321.7223815918,59.9500007629,19.7999992371,150.9577484131,116.7550735474,1026.9752197266,1786.5340576172,94,81.6199645996,14.3000001907,25.8500003815,479.1313781738,64.7074050903,118.5999984741,2830.9919433594,12134.234375,358.25,1725.3670654297,24.2999992371,73.8000030518,13.5,145.1499938965,125.2794265747,131.2593078613
254.1999969482,74.4468460083,33.2000007629,94.2249526978,510.0749206543,245.1000061035,1344.3786621094,820.6630859375,323.5685424805,59.6500015259,19.2999992371,151.0314025879,115.3719406128,1035.0710449219,1783.4454345703,93.5500030518,81.3739700317,14.1999998093,25.7000007629,479.2795715332,65.5019683838,122.4000015259,2779.0764160156,12076.240234375,357.450012207,1711.8800048828,23.6000003815,85.4499969482,13.25,144.6499938965,129.8791046143,136.2531280518
253.8999938965,72.7605056763,32.5999984741,90.5288925171,504.4074401855,260.299987793,1319.1317138672,810.5271606445,322.6454467773,59.2999992371,19.1000003815,149.4849853516,114.6565322876,1021.6779785156,1740.5531005859,91.3499984741,80.4392089844,14,25.3500003815,476.7107543945,65.2536621094,120.9000015259,2728.6083984375,11932.955078125,351.1499938965,1687.3668212891,23.3500003815,84.8000030518,13.1000003815,138,129.1866912842,130.6717834473
244.3999938965,71.0245666504,31.8500003815,89.4447174072,496.8507995605,245.9499969482,1269.13671875,799.9956665039,318.2243347168,58.1500015259,19,144.1462402344,111.8902740479,1011.0833740234,1720.5267333984,89,80.2424163818,13.8000001907,24.1000003815,446.7248840332,62.5223503113,119.8499984741,2797.845703125,11817.9677734375,342.8500061035,1644.0505371094,23.2999992371,80.6500015259,12.8500003815,134.8999938965,124.4880828857,130.7697296143
254.25,74.7940292358,32.25,94.0278320313,509.8760681152,258.6499938965,1271.9307861328,799.0562133789,329.4957885742,57.9500007629,18.8999996185,147.0181274414,113.4164810181,1013.9818725586,1729.9919433594,92,80.8327941895,14.3500003815,23.8999996185,477.0565490723,63.6645355225,121.5999984741,2797.1967773438,11932.7548828125,349.25,1675.1103515625,23.3999996185,81.75,12.6499996185,137.9499969482,126.7631835938,134.1968536377
253.75,76.6787643433,32.4000015259,94.6192016602,506.4457397461,274.8999938965,1303.015625,815.3231201172,324.1029663086,57.8499984741,18.7000007629,144.4407958984,114.6565322876,1008.7845458984,1752.2103271484,90.9499969482,80.9311904907,14.1999998093,24.6499996185,479.6253662109,62.770652771,121.0999984741,2806.2822265625,11906.158203125,359.1499938965,1667.2346191406,23.2000007629,80.9000015259,12.1000003815,142.3000030518,126.664276123,132.6791229248
250.5500030518,75.6371994019,31.8500003815,88.0155715942,506.6943054199,290.6000061035,1282.9576416016,799.2540283203,317.738494873,58.5499992371,17.9500007629,143.7044219971,119.3782424927,1012.6326293945,1769.0484619141,89.5999984741,80.6359939575,14,24,472.8575439453,61.4794845581,123.0500030518,2760.5563964844,11944.00390625,355.1000061035,1731.3721923828,22.9500007629,78.0500030518,12.1499996185,142.8000030518,123.9934921265,131.1124267578
232.8000030518,72.7109069824,31.1000003815,89.5925598145,518.9738769531,289.3500061035,1290.9907226563,789.513671875,310.1594238281,59.0999984741,17.8500003815,143.0048675537,121.9537200928,1000.4887695313,1728.8959960938,87,78.323677063,14.6000003815,23.6499996185,473.5491333008,62.0257453918,118.8000030518,2741.7370605469,11882.1103515625,353.200012207,1698.9342041016,22.1499996185,75.8499984741,11.8999996185,142.75,122.1140518188,129.5946960449
